022720.jpg, 4.688009, 6.640139, 0.997387, -0.072155, 10
022740.jpg, 4.922222, 6.627434, 0.997454, -0.071219, 10
022760.jpg, 5.188230, 6.613602, 0.997789, -0.066372, 10
022780.jpg, 5.426828, 6.603182, 0.997901, -0.064683, 10
022800.jpg, 5.681707, 6.588231, 0.997062, -0.076507, 10
022820.jpg, 5.931859, 6.572878, 0.996240, -0.086535, 10
022840.jpg, 6.182660, 6.563003, 0.995784, -0.091614, 10
022860.jpg, 6.424108, 6.554422, 0.996359, -0.085151, 10
022880.jpg, 6.666815, 6.538360, 0.996750, -0.080442, 10
022900.jpg, 6.971815, 6.510874, 0.996243, -0.086482, 10
022920.jpg, 7.206362, 6.498798, 0.997334, -0.072867, 10
022940.jpg, 7.436392, 6.482114, 0.998267, -0.058759, 10
022960.jpg, 7.669604, 6.456262, 0.998382, -0.056769, 10
022980.jpg, 7.917394, 6.426398, 0.998752, -0.049855, 10
023000.jpg, 8.158100, 6.400503, 0.999550, -0.029935, 10
023020.jpg, 8.386033, 6.376706, 0.999896, -0.014376, 10
023040.jpg, 8.622369, 6.355464, 0.999998, 0.001773, 10
023060.jpg, 8.860587, 6.336970, 0.999875, 0.015756, 10
023080.jpg, 9.096873, 6.330120, 0.999581, 0.028904, 10
023100.jpg, 9.337247, 6.327319, 0.999559, 0.029637, 10
023120.jpg, 9.627888, 6.318452, 0.999629, 0.027167, 10
023140.jpg, 9.868574, 6.307750, 0.999962, 0.008738, 10
023160.jpg, 10.154968, 6.291316, 0.999968, -0.008003, 10
023180.jpg, 10.400450, 6.283650, 0.999869, -0.016153, 10
023200.jpg, 10.651722, 6.275757, 0.999614, -0.027753, 10
023220.jpg, 10.892417, 6.262270, 0.998443, -0.055703, 10
023240.jpg, 11.128711, 6.251386, 0.998052, -0.062307, 10
023260.jpg, 11.358959, 6.251519, 0.999233, -0.039102, 10
023280.jpg, 11.592393, 6.255969, 0.999986, -0.005249, 10
023300.jpg, 11.816678, 6.250712, 0.999939, 0.011055, 10
023320.jpg, 12.058132, 6.242213, 0.999937, 0.011200, 10
023340.jpg, 12.293611, 6.240699, 0.999796, 0.020189, 10
023360.jpg, 12.532312, 6.247351, 0.999259, 0.038424, 10
023380.jpg, 12.795216, 6.255890, 0.998283, 0.058489, 10
023400.jpg, 13.041759, 6.256964, 0.997707, 0.067578, 10
023420.jpg, 13.437826, 6.256293, 0.997469, 0.070996, 10
023440.jpg, 13.693158, 6.254435, 0.998599, 0.052830, 10
023460.jpg, 13.960873, 6.241277, 0.999789, 0.020539, 10
023480.jpg, 14.228384, 6.217423, 0.999808, -0.019583, 10
023500.jpg, 14.462808, 6.203887, 0.999493, -0.031804, 10
023520.jpg, 14.687161, 6.198171, 0.999939, -0.011040, 10
023540.jpg, 14.927921, 6.195756, 0.999924, 0.012294, 10
023560.jpg, 15.169978, 6.188564, 0.999547, 0.030026, 10
023580.jpg, 15.402842, 6.179846, 0.999410, 0.034271, 10
023600.jpg, 15.640871, 6.168106, 0.999970, 0.007731, 10
023620.jpg, 15.874939, 6.154951, 0.999718, -0.023714, 10
023640.jpg, 16.110981, 6.144552, 0.998992, -0.044816, 10
023660.jpg, 16.319665, 6.144392, 0.999262, -0.038339, 10
023680.jpg, 16.518233, 6.135584, 0.999006, -0.044514, 10
023700.jpg, 16.715581, 6.113253, 0.997699, -0.067696, 10
023720.jpg, 16.927563, 6.091109, 0.995565, -0.093924, 10
023740.jpg, 17.152261, 6.067047, 0.993788, -0.111114, 10
023760.jpg, 17.396785, 6.043993, 0.995775, -0.091672, 10
023780.jpg, 17.596419, 6.015259, 0.995657, -0.092956, 10
023800.jpg, 17.800674, 5.974080, 0.992877, -0.118989, 10
023820.jpg, 18.000222, 5.924566, 0.988844, -0.148776, 10
023840.jpg, 18.212119, 5.858317, 0.981996, -0.188703, 10
023860.jpg, 18.397930, 5.775935, 0.968418, -0.249091, 10
023880.jpg, 18.569686, 5.681705, 0.946538, -0.322302, 10
023900.jpg, 18.736399, 5.557237, 0.909304, -0.415793, 11
023920.jpg, 18.882310, 5.427656, 0.862305, -0.506068, 11
023940.jpg, 19.025797, 5.273263, 0.800069, -0.599631, 11
023960.jpg, 19.143163, 5.123163, 0.725698, -0.687783, 11
023980.jpg, 19.239505, 4.961301, 0.631042, -0.775581, 11
024000.jpg, 19.315158, 4.788393, 0.521562, -0.853102, 11
024020.jpg, 19.367387, 4.641109, 0.449590, -0.893148, 11
024040.jpg, 19.400447, 4.518350, 0.411739, -0.911230, 11
024060.jpg, 19.407359, 4.368122, 0.337268, -0.941365, 11
024080.jpg, 19.386348, 4.205341, 0.239698, -0.970827, 11
024100.jpg, 19.330968, 3.977138, 0.145135, -0.989404, 11
024120.jpg, 19.283669, 3.791422, 0.102952, -0.994682, 11
024140.jpg, 19.213209, 3.542393, 0.058230, -0.998302, 11
024160.jpg, 19.156089, 3.353128, 0.023579, -0.999722, 11
024180.jpg, 19.097781, 3.197056, 0.002138, -0.999998, 11
024200.jpg, 19.046046, 3.069071, -0.015337, -0.999882, 11
024220.jpg, 18.999709, 2.963262, -0.035585, -0.999366, 11
024240.jpg, 18.976897, 2.921480, -0.050237, -0.998736, 11
024260.jpg, 19.000531, 2.964789, -0.050283, -0.998734, 11
024280.jpg, 19.033017, 3.030688, -0.083805, -0.996480, 11
024300.jpg, 19.075605, 3.106575, -0.155113, -0.987888, 11
024320.jpg, 19.136518, 3.204335, -0.193166, -0.981153, 11
024340.jpg, 19.183848, 3.290212, -0.258137, -0.966084, 11
024360.jpg, 19.206202, 3.370092, -0.348623, -0.937215, 11
024380.jpg, 19.248708, 3.465933, -0.423199, -0.905962, 11
024400.jpg, 19.320253, 3.598532, -0.461548, -0.887014, 11
024420.jpg, 19.353906, 3.716514, -0.493873, -0.869434, 11
024440.jpg, 19.356817, 3.842546, -0.568968, -0.822213, 11
024460.jpg, 19.353017, 3.972845, -0.650925, -0.758955, 11
024480.jpg, 19.357128, 4.103065, -0.734146, -0.678754, 11
024500.jpg, 19.371795, 4.227091, -0.801809, -0.597304, 11
024520.jpg, 19.394288, 4.336999, -0.850803, -0.525184, 11
024540.jpg, 19.395002, 4.464075, -0.902693, -0.429972, 11
024560.jpg, 19.359626, 4.635140, -0.964951, -0.262174, 11
024580.jpg, 19.365450, 4.782743, -0.992890, -0.118898, 11
024600.jpg, 19.403317, 4.877262, -0.999320, -0.036815, 11
024620.jpg, 19.440520, 4.943219, -0.999832, 0.018279, 11
024640.jpg, 19.467008, 4.981628, -0.998674, 0.051403, 11
024660.jpg, 19.491607, 5.003322, -0.998191, 0.060043, 11
024680.jpg, 19.499268, 4.999669, -0.999049, 0.043539, 11
024700.jpg, 19.501949, 4.995768, -0.999239, 0.038960, 11
024720.jpg, 19.510245, 4.977137, -0.999749, 0.022355, 11
024740.jpg, 19.510435, 4.978005, -0.999757, 0.022023, 11
024760.jpg, 19.510083, 4.977373, -0.999752, 0.022239, 11
024780.jpg, 19.510487, 4.977740, -0.999757, 0.022028, 11
024800.jpg, 19.510710, 4.978077, -0.999763, 0.021741, 11
024820.jpg, 19.510359, 4.977918, -0.999759, 0.021905, 11
024840.jpg, 19.510115, 4.977337, -0.999753, 0.022184, 11
024860.jpg, 19.510061, 4.977458, -0.999751, 0.022267, 11
024880.jpg, 19.510142, 4.977620, -0.999751, 0.022304, 11
024900.jpg, 19.509615, 4.977361, -0.999732, 0.023127, 11
024920.jpg, 19.508876, 4.977550, -0.999705, 0.024273, 11
024940.jpg, 19.508544, 4.977543, -0.999695, 0.024660, 11
024960.jpg, 19.507360, 4.977828, -0.999683, 0.025159, 11
024980.jpg, 19.507388, 4.977821, -0.999681, 0.025206, 11
025000.jpg, 19.507295, 4.977841, -0.999680, 0.025245, 11
025020.jpg, 19.507429, 4.977952, -0.999681, 0.025203, 11
025040.jpg, 19.507193, 4.977614, -0.999677, 0.025369, 11
025760.jpg, 19.506707, 4.977990, -0.999680, 0.025269, 11
025780.jpg, 19.506843, 4.977966, -0.999679, 0.025296, 11
025800.jpg, 19.506754, 4.977984, -0.999679, 0.025288, 11
025820.jpg, 19.506537, 4.977902, -0.999679, 0.025291, 11
025840.jpg, 19.506668, 4.977944, -0.999680, 0.025277, 11
025860.jpg, 19.506754, 4.977980, -0.999679, 0.025309, 11
025880.jpg, 19.506537, 4.977930, -0.999677, 0.025360, 11
025900.jpg, 19.506641, 4.977984, -0.999678, 0.025346, 11
025920.jpg, 19.506692, 4.977910, -0.999677, 0.025372, 11
025940.jpg, 19.506591, 4.977931, -0.999679, 0.025316, 11
025960.jpg, 19.506615, 4.977964, -0.999679, 0.025299, 11
025980.jpg, 19.506532, 4.977841, -0.999677, 0.025372, 11
026000.jpg, 19.506682, 4.977962, -0.999679, 0.025318, 11
026020.jpg, 19.506573, 4.977897, -0.999678, 0.025348, 11
026040.jpg, 19.506645, 4.977893, -0.999678, 0.025352, 11
026060.jpg, 19.506614, 4.977949, -0.999678, 0.025333, 11
026080.jpg, 19.506583, 4.977802, -0.999676, 0.025402, 11
026100.jpg, 19.506710, 4.977936, -0.999678, 0.025346, 11
026120.jpg, 19.506669, 4.977913, -0.999677, 0.025382, 11
026140.jpg, 19.506615, 4.978002, -0.999677, 0.025374, 11
026160.jpg, 19.506470, 4.977800, -0.999676, 0.025410, 11
026180.jpg, 19.506623, 4.978031, -0.999678, 0.025341, 11
026200.jpg, 19.506558, 4.978054, -0.999679, 0.025307, 11
026220.jpg, 19.506599, 4.978049, -0.999679, 0.025299, 11
026240.jpg, 19.506515, 4.977889, -0.999678, 0.025351, 11
026260.jpg, 19.506583, 4.977864, -0.999678, 0.025358, 11
026280.jpg, 19.506681, 4.977948, -0.999678, 0.025339, 11
026300.jpg, 19.506574, 4.977957, -0.999678, 0.025329, 11
026320.jpg, 19.506578, 4.978003, -0.999678, 0.025335, 11
026340.jpg, 19.506754, 4.978047, -0.999679, 0.025292, 11
026360.jpg, 19.506704, 4.977975, -0.999678, 0.025336, 11
026380.jpg, 19.506551, 4.977951, -0.999678, 0.025322, 11
026400.jpg, 19.506682, 4.978010, -0.999679, 0.025318, 11
026420.jpg, 19.506515, 4.977995, -0.999679, 0.025308, 11
026440.jpg, 19.506576, 4.977828, -0.999678, 0.025359, 11
026460.jpg, 19.506596, 4.977903, -0.999676, 0.025411, 11
026480.jpg, 19.506617, 4.977987, -0.999678, 0.025332, 11
026500.jpg, 19.506569, 4.978038, -0.999677, 0.025364, 11
026520.jpg, 19.506578, 4.978010, -0.999678, 0.025323, 11
026540.jpg, 19.506517, 4.977920, -0.999678, 0.025352, 11
026560.jpg, 19.506474, 4.977943, -0.999678, 0.025343, 11
026580.jpg, 19.506578, 4.977969, -0.999678, 0.025342, 11
026600.jpg, 19.506519, 4.977875, -0.999677, 0.025371, 11
026620.jpg, 19.506669, 4.978000, -0.999678, 0.025359, 11
026640.jpg, 19.506655, 4.978029, -0.999679, 0.025311, 11
026660.jpg, 19.506659, 4.977954, -0.999678, 0.025341, 11
026680.jpg, 19.506545, 4.978038, -0.999678, 0.025326, 11
026700.jpg, 19.506458, 4.977944, -0.999678, 0.025340, 11
026720.jpg, 19.506527, 4.977892, -0.999677, 0.025386, 11
026740.jpg, 19.506473, 4.977961, -0.999678, 0.025329, 11
026760.jpg, 19.506447, 4.977835, -0.999677, 0.025374, 11
026780.jpg, 19.506630, 4.978005, -0.999678, 0.025335, 11
026800.jpg, 19.506620, 4.978002, -0.999678, 0.025328, 11
026820.jpg, 19.506591, 4.977956, -0.999677, 0.025372, 11
026840.jpg, 19.506424, 4.977916, -0.999678, 0.025355, 11
026860.jpg, 19.506533, 4.978003, -0.999678, 0.025351, 11
026880.jpg, 19.506560, 4.977916, -0.999677, 0.025381, 11
026900.jpg, 19.506398, 4.977928, -0.999677, 0.025364, 11
026920.jpg, 19.506434, 4.977993, -0.999678, 0.025338, 11
026940.jpg, 19.506592, 4.977977, -0.999677, 0.025386, 11
026960.jpg, 19.506384, 4.977948, -0.999677, 0.025370, 11
026980.jpg, 19.506512, 4.978029, -0.999678, 0.025328, 11
027000.jpg, 19.506478, 4.977974, -0.999677, 0.025364, 11
027020.jpg, 19.506463, 4.978056, -0.999678, 0.025352, 11
027040.jpg, 19.506474, 4.977893, -0.999676, 0.025417, 11
027060.jpg, 19.506483, 4.978029, -0.999678, 0.025323, 11
027080.jpg, 19.506479, 4.978015, -0.999679, 0.025318, 11
027100.jpg, 19.506512, 4.978072, -0.999678, 0.025323, 11
027120.jpg, 19.506419, 4.978036, -0.999678, 0.025340, 11
027140.jpg, 19.506358, 4.977923, -0.999678, 0.025346, 11
